image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1697744884026321_vs_2323449104672834(4)\2323449104672834_2024.png,moderate,moderate,85,15,75,5,0,"Extensive building debris visible on dirt road, some tree damage.","Significant building debris lines a dirt road, indicating moderate damage to the area.","Large piles of building debris, including concrete blocks and wood, are scattered along a dirt road in this post-disaster scene. While structures appear mostly intact, the extensive debris suggests moderate damage. Some trees show sparse foliage, but no major fallen trees or infrastructure damage is evident."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1698446704008223_vs_909262901053542(6)\909262901053542_2024.png,moderate,moderate,90,0,70,60,0,Debris piles and tangled power lines visible on unpaved street.,Significant debris piles and tangled power lines are visible along an unpaved residential street.,"Significant debris piles are scattered along an unpaved residential street, indicating cleanup efforts or recent damage. Tangled and low-hanging power lines are clearly visible, suggesting compromised infrastructure. The area shows signs of disruption, but no major structural collapses or flooding are apparent."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1702732693578815_vs_1893055171188892(4)\1893055171188892_2024.png,moderate,moderate,85,0,30,10,0,"Street-level view shows debris accumulation, clear skies post-disaster.",A street-level view reveals significant debris accumulation along a fence line under clear skies.,"A street-level image captures a dirt road bordered by vegetation and buildings under clear skies. Visible debris, likely vegetative and mixed materials, is accumulated along a fence line on the right, indicating recent cleanup or damage. Power lines appear intact, and the road is dry, suggesting localized impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1705847716524884_vs_1092335172415820(5)\1092335172415820_2024.png,moderate,severe,90,0,75,65,0,"Extensive building debris, damaged utility poles visible on sandy street.",Significant building debris and damaged utility poles are visible along a sandy street under a clear sky.,"A sandy street shows clear signs of disaster with a large pile of building debris, including corrugated metal sheets, scattered across the ground. Multiple utility poles are visibly damaged or leaning, with wires hanging, indicating compromised infrastructure. Despite the clear sky, the scene reveals substantial impact from a recent event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1708648616229227_vs_442800181682151(5)\442800181682151_2024.png,moderate,moderate,85,0,60,0,0,"Building debris visible; roads clear, infrastructure intact.","Significant building debris is visible near a stilt house, while roads remain clear and infrastructure appears intact.","Significant building debris, including a large pile of wood and materials, is visible near a stilt house. Roads are clear and dry, with no signs of flooding. Utility poles and power lines appear intact, indicating localized damage primarily to structures and surrounding areas."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1712986299222409_vs_2278003825900519(5)\2278003825900519_2024.png,moderate,severe,95,15,85,75,0,"Extensive building debris, damaged utility pole line street after disaster.","Extensive building debris and a damaged utility pole are visible along a dirt road, indicating severe post-disaster conditions.","Significant building debris is scattered along both sides of the dirt road, with a damaged utility pole and low-hanging wires clearly visible on the right. Several structures appear to be on stilts, some showing visible damage or missing components, suggesting widespread impact in this coastal-like community."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1716899305458605_vs_9122053567827689(6)\9122053567827689_2024.png,moderate,moderate,85,60,50,10,0,"Wood, building debris visible on roadside; moderate damage evident.","Significant wood and building debris piles are visible along the roadside, indicating moderate damage to the area.","Significant wood and building debris piles are visible along the roadside and near structures, indicating moderate damage to the area. Utility infrastructure appears largely intact, and roads are clear of flooding, but scattered materials suggest cleanup efforts are underway or needed."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1717342885447643_vs_4283407548552584(5)\4283407548552584_2024.png,moderate,moderate,75,0,60,0,0,"Significant building debris visible on property, structures show damage.",Significant building debris and damaged wooden structures are visible across the property.,"The scene shows significant building debris scattered across the property, with several wooden structures appearing damaged or incomplete. Utility poles and power lines remain standing, and roads are dry, indicating localized structural impact rather than widespread infrastructure failure or flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1718095571989495_vs_409342598665863(5)\409342598665863_2024.png,moderate,moderate,90,0,60,70,0,"Sagging powerlines, scattered debris visible on post-disaster street.",Sagging powerlines and scattered wooden debris are visible along a post-disaster street.,"Sagging powerlines are a prominent feature, indicating significant infrastructure damage. Scattered wooden panels and other debris lie on the ground, suggesting structural impact. While no trees are completely fallen, one large tree appears severely defoliated. The unpaved road shows no flooding, but the overall scene reflects moderate post-disaster conditions."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1718559751931105_vs_1153665403050073(4)\1153665403050073_2024.png,moderate,moderate,85,40,10,30,0,"Damaged trees, sagging power lines visible along clear coastal road.","Damaged trees and sagging power lines are visible along a coastal road, with no signs of flooding.","Significant tree damage, including defoliated trees and a pile of vegetative debris, is evident along this coastal road. A utility pole stands with sagging power lines, indicating some infrastructure impact. Despite these issues, the road remains clear, and no flooding is visible in the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1721674998258064_vs_1095247735660028(4)\1095247735660028_2024.png,moderate,severe,90,0,85,10,0,"Extensive building debris, structural remnants visible along coastal road.","Extensive building debris and structural remnants line a coastal road, indicating severe damage.","Extensive building debris and structural remnants are scattered across the landscape along a coastal road. What appear to be foundations and skeletal frames of buildings are visible, suggesting significant destruction. Utility poles remain standing, but the widespread debris indicates severe impact to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1722153374878304_vs_906451511405752(5)\906451511405752_2024.png,moderate,moderate,85,20,60,10,0,"Building debris, damaged structure visible on street after disaster.","Building debris and a damaged structure are visible along a street, indicating moderate post-disaster impact.","Significant building debris is piled roadside, and one structure appears heavily damaged with an exposed frame. While power lines and poles remain standing, the visible scattered materials and structural damage suggest a moderate impact on this street, with some tree foliage also affected."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1723502284827020_vs_890205606407415(6)\890205606407415_2024.png,moderate,moderate,85,0,70,10,0,"Significant building debris, detached structures visible on dry, clear street.","Significant building debris and a detached wooden structure are visible on a dry street, indicating moderate damage.","A street scene reveals moderate damage, primarily characterized by a large pile of building debris and a detached wooden structure lying on the ground. Elevated homes appear intact, and the road remains dry. Utility infrastructure shows minor sagging lines but no major collapse, suggesting a localized impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1725227927915598_vs_8415260958543697(5)\8415260958543697_2024.png,moderate,mild,95,0,5,0,0,"Minimal visible damage: no fallen trees, clear roads, intact infrastructure.","The street shows minimal damage with no fallen trees, clear roads, or visible infrastructure damage.","The street scene reveals minimal visible damage. No fallen trees are apparent, and roads remain clear of flooding or significant debris. Infrastructure, including power lines and poles, appears intact. A few covered piles in the distance are the only ambiguous elements, suggesting a generally mild impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1726168701205435_vs_1051396816781994(6)\1051396816781994_2024.png,moderate,mild,95,0,0,0,0,"No visible damage to trees, buildings, or infrastructure on sandy street.","No visible damage to trees, buildings, or infrastructure is apparent on this sandy street.","The image shows a sandy street with multiple elevated houses and numerous trees, including palms. There are no visible fallen trees, building debris, damaged infrastructure, or flooded roads. All structures appear intact, and the environment shows no signs of recent disaster impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1728896270910592_vs_1523386955047574(5)\1523386955047574_2024.png,moderate,moderate,85,10,80,5,0,"Extensive building debris lines unpaved road, indicating moderate damage.","Large piles of building debris are scattered alongside an unpaved road, indicating moderate damage.","Extensive building debris, including wood and various materials, is clearly visible in large piles on the right side of an unpaved road. While nearby elevated houses appear structurally sound and utility infrastructure remains largely intact, the significant amount of scattered debris suggests moderate damage to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1729552830806151_vs_8387618488004605(5)\8387618488004605_2024.png,moderate,mild,90,40,10,5,0,Vegetation debris visible on unpaved roads; buildings and infrastructure largely intact.,"Vegetation debris is piled on unpaved roads, while elevated buildings and infrastructure appear mostly intact under a clear sky.","Significant vegetation debris, including branches and brush, is visible along the unpaved roads. However, the elevated buildings appear structurally sound, and utility poles and power lines show no obvious damage. The roads are dry, indicating no flooding, suggesting mild impact primarily affecting trees and landscaping."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1730291534069261_vs_1190547568724946(4)\1190547568724946_2024.png,moderate,moderate,85,0,65,0,0,Building debris visible on roadside in sunny coastal area.,Building debris is scattered on the roadside in a sunny coastal neighborhood with elevated homes.,"Significant building debris, including wood and other materials, is visible on the roadside in a sunny coastal neighborhood. Elevated homes appear structurally intact, and palm trees stand upright. No fallen trees, damaged infrastructure, or flooded roads are apparent in this post-disaster scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1734850663621801_vs_1034047615125916(6)\1034047615125916_2024.png,moderate,mild,75,0,5,20,0,"Damaged power lines visible; sandy roads, minimal debris.",Damaged power lines are visible over sandy roads with some stacked materials in the distance.,"Damaged power lines are visible, appearing somewhat low and disarrayed, connected to a standing utility pole. The sandy roads show no flooding, and trees remain upright. Some blue tarps or bags are stacked in the distance, but there is minimal scattered building debris visible in this coastal area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1735767346860144_vs_958156106348761(6)\958156106348761_2024.png,moderate,moderate,80,5,20,40,0,"Sagging power lines, damaged buildings visible on sandy, disturbed street.","Sagging power lines and damaged buildings are visible along a sandy street, indicating moderate post-disaster impact.","Sagging power lines and damaged buildings, some with boarded windows or missing siding, are visible along a sandy, disturbed street. The landscape shows signs of significant impact, with loose sand and sparse debris, suggesting moderate post-disaster conditions in this coastal area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\173898745725152_vs_1234716767871895(1)\1234716767871895_2024.png,moderate,mild,90,35,0,0,0,Damaged vegetation visible along dirt road; no structural or infrastructure damage.,"Damaged vegetation lines a dirt road, with no visible structural damage or flooding in the area.","The image shows a dirt road bordered by damaged vegetation and sparse trees, suggesting some environmental impact. No fallen trees are blocking the road, and there is no visible building debris, damaged infrastructure, or flooded roads. Several vehicles and RVs are parked nearby, appearing undamaged."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1741582629676400_vs_3857398297836922(6)\3857398297836922_2024.png,moderate,mild,90,10,5,5,0,Minor tree debris lines sandy road; buildings intact.,"Minor tree debris lines a sandy road, with buildings appearing largely intact under a clear sky.","Minor tree debris is visible along a sandy road, suggesting some impact. Buildings in the background appear largely intact, showing no significant structural damage. The area is dry, with no signs of flooding or major infrastructure damage, indicating a relatively mild post-disaster scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\174321915683197_vs_553983417174901(1)\553983417174901_2024.png,moderate,moderate,85,0,70,0,0,Building Debris Litters Unpaved Road; Structures Appear Intact.,"Piles of building debris are scattered along a dry, unpaved road in a residential area.","Significant building debris, including concrete blocks and wood, is scattered along a dry, unpaved road. While structures like the house and open-sided building appear intact, the widespread debris suggests a cleanup effort is underway in this residential area under a clear sky."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1743559839406969_vs_2436903000034149(5)\2436903000034149_2024.png,moderate,moderate,85,0,75,0,0,Significant Building Debris Visible on Dry Dirt Road,Extensive building debris is scattered on the ground next to a dry dirt road under a clear sky.,"A substantial amount of scattered wooden building debris is visible on the ground, suggesting structural damage or demolition. The dirt road remains dry and clear, with no fallen trees or damaged infrastructure like power lines or poles observed in the sunny, clear-skied environment."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1744363982686149_vs_935956445013183(5)\935956445013183_2024.png,moderate,mild,90,0,5,10,0,"Dry roads, standing structures, minimal debris; infrastructure largely intact.","Standing structures and dry roads with minimal debris suggest mild damage, with infrastructure appearing largely intact.","The post-disaster scene features standing elevated structures and dry dirt roads, with no visible flooding or fallen trees. Only minimal scattered debris is present on the ground. Power lines appear largely intact, though some slight sagging is noted. Overall, the area exhibits very mild damage, with key infrastructure and buildings remaining functional."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1744878072642703_vs_1916729905505314(6)\1916729905505314_2024.png,moderate,moderate,80,0,10,40,0,"Damaged dock, downed sign, and sagging utility lines visible in coastal area.","A damaged wooden dock, a downed road sign, and sagging utility lines are visible in this coastal residential area.","Significant damage to a wooden dock and a downed road sign are visible in this coastal residential area. Utility lines appear somewhat compromised, showing signs of sagging. The unpaved roads are clear, and buildings remain standing, indicating moderate localized impact rather than widespread structural collapse."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1745958105860290_vs_1176768386760048(6)\1176768386760048_2024.png,moderate,mild,95,0,0,0,0,"Intact infrastructure, buildings visible; no debris or flooding.","Intact infrastructure and buildings are visible, with no debris, fallen trees, or flooded roads.","This coastal street-level view shows intact infrastructure and buildings on stilts. No visible building debris, fallen trees, or flooded roads are present. The scene suggests minimal damage to the immediate area, with power lines and poles appearing upright and functional."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1752073845243789_vs_588475413786892(6)\588475413786892_2024.png,moderate,mild,95,0,0,0,0,"Minimal Damage: No Fallen Trees, Debris, or Flooding Visible.","The street scene shows no visible signs of fallen trees, building debris, damaged infrastructure, or flooded roads.","This street-level view reveals a scene with minimal to no visible disaster damage. There are no fallen trees, scattered building debris, or damaged infrastructure such as poles or powerlines. The dirt roads also appear dry, indicating no flooding. The area seems largely unaffected by recent disaster events."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1755289568266453_vs_8474591305991415(6)\8474591305991415_2024.png,moderate,moderate,90,40,30,10,0,"Sand covers road, debris scattered, vegetation disheveled after disaster.","Sand covers the road and scattered debris is visible, with disheveled vegetation indicating moderate impact.","Extensive sand covers the road, making travel difficult, while scattered building debris and disheveled vegetation are visible along the roadside. Despite these impacts, major structures like the stilt house and utility poles appear largely intact, suggesting a moderate level of damage to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\175654885483730_vs_1712616516244499(1)\1712616516244499_2024.png,moderate,mild,90,0,25,35,0,"Scattered Debris, Sagging Power Lines Visible on Residential Street","A residential street shows scattered debris and some sagging power lines, indicating mild damage.","A residential street exhibits mild damage with scattered debris, possibly metal sheeting, visible near the roadside. Power lines appear somewhat dislodged or sagging in sections, though utility poles remain standing. Roads are clear and dry, and no fallen trees or significant structural damage to buildings are apparent."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1763529404093436_vs_1715852275870107(5)\1715852275870107_2024.png,moderate,mild,90,0,25,35,0,Minor building debris and sagging power lines visible on unpaved road.,Minor building debris and sagging power lines are visible along an unpaved road with elevated houses.,"Minor building debris is scattered on the ground, and some power lines appear to be sagging across the scene. The unpaved road is dry, and elevated houses stand intact. No fallen trees or significant structural damage are visible, indicating a mild impact on the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\176698108775983_vs_817374423659140(1)\817374423659140_2024.png,moderate,severe,90,5,90,60,0,Extensive building debris and damaged infrastructure visible on sandy coastal road.,Extensive building debris and damaged infrastructure are visible along a sandy coastal road under a clear sky.,"Extensive building debris is piled high on the left, alongside damaged infrastructure including utility poles and scattered structural remnants. The sandy coastal road appears dry, with numerous palm trees standing, though the scene suggests significant prior destruction and ongoing cleanup efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1767215947069852_vs_528483689934715(5)\528483689934715_2024.png,moderate,severe,85,75,45,10,0,"Widespread tree damage, scattered debris visible on post-disaster landscape.","Extensive tree damage and scattered debris are visible across the landscape, indicating significant impact.","The post-disaster scene reveals widespread tree damage, with many defoliated or broken trees and large piles of natural debris scattered across the ground. Additionally, pieces of building materials are visible, contributing to the overall devastation of the immediate environment."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1769551766829935_vs_1218176859433596(5)\1218176859433596_2024.png,moderate,moderate,85,0,75,0,0,Significant building debris scattered across unpaved area.,"Extensive building debris, including appliances and metal, is scattered across an unpaved area.","Significant building debris, including large appliances and metal fragments, is scattered across an unpaved, undeveloped area. The surrounding trees appear standing, and utility poles are intact. There is no visible flooding or damage to the unpaved roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\177011185413407_vs_549696284088098(1)\549696284088098_2024.png,moderate,moderate,85,10,20,50,0,"Damaged utility lines visible, minor debris scattered near dry paths.","Damaged utility lines are visible with some scattered debris on dry dirt paths, indicating moderate impact.","The scene shows damaged utility lines with wires sagging from a pole, indicating infrastructure impact. Minor scattered debris is visible on the dry dirt paths and grassy areas. Despite some disheveled palm fronds, no major fallen trees or flooded roads are apparent, suggesting moderate damage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1776582056131656_vs_1192527161830457(5)\1192527161830457_2024.png,moderate,moderate,90,0,70,70,0,"Building debris, severely sagging power lines mark sandy street.","Significant building debris and severely sagging power lines are visible along a sandy street, indicating moderate damage.","A substantial pile of building debris and severely sagging power lines are clearly visible along a sandy, unpaved street. While the elevated houses appear structurally intact, the scattered materials and compromised utility infrastructure suggest a moderate post-disaster impact in this coastal-like community."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1778735152542966_vs_2011816456000898(4)\2011816456000898_2024.png,moderate,mild,100,0,0,0,0,"No visible damage: Intact structures, clear roads, no debris or flooding.","A residential street shows no visible damage, with intact structures, clear roads, and no debris or flooding.","A clear day reveals a residential street with no visible signs of disaster damage. Structures, including houses on stilts and a large shed, appear intact. There are no fallen trees, building debris, damaged infrastructure, or flooded roads, indicating a mild impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1781308732284150_vs_506634749007630(5)\506634749007630_2024.png,moderate,mild,95,0,0,5,0,"Minimal damage visible; clear roads, intact buildings, standing trees.","Minimal damage is visible with clear roads, intact buildings, and standing trees under a bright sky.","Minimal damage is visible, with clear roads and intact buildings standing on stilts. Bare trees remain upright, and utility poles with powerlines appear largely undamaged. The bright, clear sky suggests calm conditions, with no visible debris or flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1781676165596991_vs_562806692856461(6)\562806692856461_2024.png,moderate,mild,95,0,10,0,0,"Minimal debris scattered on dry dirt road; infrastructure, trees intact.","Minimal debris is scattered on a dry dirt road, with trees and infrastructure appearing intact.","The scene shows a dry dirt road with minimal scattered debris on the ground. Trees and utility infrastructure, including power lines and poles, appear intact and undamaged. Buildings in the background also show no visible signs of structural damage, indicating a mild impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1782842478837314_vs_1048913559871009(4)\1048913559871009_2024.png,moderate,mild,90,0,0,40,0,Sagging power lines visible; no fallen trees or building debris.,"Sagging power lines are visible along a dry, unpaved road with no other significant damage.","Sagging power lines are clearly visible stretching across the sky, indicating potential infrastructure stress. The unpaved road is dry, and buildings on stilts appear intact. There are no fallen trees or scattered building debris, suggesting overall mild impact to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1783272838795746_vs_1218176859433596(5)\1218176859433596_2024.png,moderate,moderate,85,0,75,0,0,Extensive building debris visible in undeveloped area.,"Extensive building debris, including appliances and metal, is scattered across an unpaved, undeveloped area.","Extensive building debris, including large appliances and metal fragments, is scattered across an unpaved, undeveloped area. No fallen trees, damaged infrastructure, or flooded roads are visible, indicating localized impact primarily characterized by this significant accumulation of debris."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1784733515263417_vs_1249347822769018(6)\1249347822769018_2024.png,moderate,moderate,90,10,70,80,0,"Sagging power lines, scattered building debris visible on post-disaster street.",Sagging power lines and scattered building debris line a street following a disaster.,"Significant damage is evident with numerous power lines severely sagging and tangled from a utility pole. Scattered building debris, including large panels and wooden planks, litters the roadside. While the road remains dry, the visible infrastructure and debris indicate moderate post-disaster conditions."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1789225188182282_vs_1332026071097397(6)\1332026071097397_2024.png,moderate,moderate,85,0,35,45,0,"Damaged utility lines, scattered debris, and compromised waterfront structures visible.","Damaged utility lines and scattered debris are visible, alongside compromised waterfront structures in a coastal community.","Utility lines appear damaged and disarrayed, with scattered debris and broken concrete steps visible near the water's edge. While houses on stilts seem largely intact, the surrounding ground and waterfront infrastructure show clear signs of moderate damage. The sandy roads are dry, indicating no current flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1807724386337462_vs_772999111627533(5)\772999111627533_2024.png,moderate,mild,95,0,0,0,0,"Street clear, no visible damage to buildings, trees, or infrastructure.","The street is clear with no visible damage to buildings, trees, or infrastructure, indicating mild impact.","The street scene shows no visible signs of disaster damage. Buildings on stilts appear intact, and trees stand upright. Utility poles and powerlines are undamaged, and the road is clear of debris or flooding. The area appears to have experienced a mild or no impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1854681401600380_vs_809624531137062(4)\809624531137062_2024.png,moderate,mild,90,15,0,25,0,"Sagging power lines, minor vegetation damage visible along coastal road.",Minor infrastructure issues and some damaged vegetation are visible along a coastal road.,"The image shows a coastal road with mild damage. Sagging power lines and possibly leaning utility poles are visible. Some trees appear defoliated or have minor branch damage, but no significant debris or flooding is present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1889941941389168_vs_403359065988378(5)\403359065988378_2024.png,moderate,mild,90,0,0,30,0,Sagging powerlines visible; buildings and trees appear intact in coastal area.,"Sagging powerlines are visible in a coastal residential area, while buildings and trees show no apparent damage.","Sagging powerlines are the most prominent visible damage in this coastal residential scene. Buildings on stilts appear structurally sound, and trees remain upright. The unpaved roads are dry, with no signs of flooding or significant debris, suggesting a relatively mild impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1904983903216424_vs_551932884186775(5)\551932884186775_2024.png,moderate,moderate,85,40,80,5,0,"Building debris, scattered wood, and damaged trees visible along clear road.","Significant building debris and scattered wood are visible along a clear road, with some trees showing damage.","Extensive building debris, including roofing materials and wood fragments, is scattered along the roadside next to residential properties. While the road remains clear and dry, several trees exhibit defoliation and broken branches, indicating moderate impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\190613723931261_vs_2459363554404634(1)\2459363554404634_2024.png,moderate,severe,85,75,65,10,5,"Extensive Tree Damage, Building Debris Visible on Unpaved Road.","Extensive tree damage and significant building debris are visible along an unpaved road, indicating severe impact.","Extensive tree damage, including defoliated and broken trees, is widespread, alongside significant piles of building debris scattered across the landscape. An unpaved road shows minor puddles, while a utility pole and power lines appear mostly intact, suggesting a severe impact primarily affecting vegetation and structures."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1910794202634938_vs_820641033351080(5)\820641033351080_2024.png,moderate,moderate,85,75,35,5,0,"Widespread Fallen Trees, Scattered Debris Visible on Post-Disaster Landscape","Widespread fallen trees and scattered debris are visible along a dirt road, indicating moderate damage.","The post-disaster scene reveals widespread fallen trees and scattered debris across the landscape, particularly along the dirt road. Many trees are defoliated or completely down, with some wooden planks visible on the ground. Buildings in the distance appear mostly intact, and no flooding is present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\191547207160699_vs_517433624546496(1)\517433624546496_2024.png,moderate,mild,90,0,20,0,0,"Sand deposition on roads, minor debris visible near water.","Sandy roads show significant sand deposition and minor debris, but structures appear intact.","The scene shows sandy roads with notable sand deposition, likely from a storm surge, and some minor scattered debris near the water's edge. Elevated buildings appear structurally sound, and utility infrastructure remains standing, indicating mild overall damage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1920084531725875_vs_497393043291249(4)\497393043291249_2024.png,moderate,moderate,85,0,75,25,0,"Extensive debris, disturbed ground visible along coastal road.","Extensive debris and disturbed ground are visible along a coastal road, with some structures appearing damaged.","Extensive debris and heavily disturbed ground are visible along a coastal road, indicating significant impact. Several structures on stilts show signs of damage or incomplete construction, while utility poles and power lines appear mostly intact. The roads remain clear, but the surrounding landscape is profoundly altered."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\192156127212298_vs_561781339718615(1)\561781339718615_2024.png,moderate,moderate,90,10,70,40,0,"Damaged structures, utility lines, and defoliated trees visible after disaster.","Damaged structures and utility lines are visible, alongside defoliated trees, indicating moderate disaster impact.","Significant structural damage is evident with multiple damaged buildings and carports, alongside compromised utility lines. Many trees are defoliated or have broken branches. Scattered debris is visible on the dry ground, indicating a moderate disaster impact across this open area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\192662800490360_vs_1089580366125254(1)\1089580366125254_2024.png,moderate,moderate,85,45,35,5,0,"Widespread Debris, Damaged Trees Visible After Event.","Scattered debris and defoliated trees are visible across the sandy landscape, indicating moderate damage.","The street-level view reveals widespread scattered debris across sandy areas and numerous defoliated or damaged trees. While buildings appear largely intact, the landscape shows clear signs of moderate impact, with some broken tree trunks and light construction materials strewn about. Roads remain clear and dry."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\192891007137279_vs_520125884108946(1)\520125884108946_2024.png,moderate,mild,95,0,10,0,0,"Minimal debris on sandy roads; infrastructure, trees intact.",Minimal building debris is scattered on sandy roads; infrastructure and palm trees remain intact.,"Minimal building debris is scattered on the sandy ground, suggesting very mild impact. All visible palm trees and utility infrastructure, including poles and powerlines, appear intact. The unpaved roads are dry, with no signs of flooding, indicating a largely undamaged coastal area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\192923580348917_vs_1702710463606391(1)\1702710463606391_2024.png,moderate,moderate,88,10,40,60,0,"Damaged infrastructure, scattered debris visible on sandy coastal road.","Damaged utility poles and scattered debris line a sandy coastal road, with buildings on stilts appearing largely intact.","Significant damage to infrastructure is evident with leaning utility poles and sagging power lines along a sandy coastal road. Scattered debris is visible across the disturbed ground, though elevated buildings appear to have largely withstood the event, suggesting a moderate impact on the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1931100137273693_vs_1206343090442898(6)\1206343090442898_2024.png,moderate,severe,90,10,90,70,0,"Extensive building debris, damaged infrastructure visible on sandy coastal road.",Extensive building debris and damaged infrastructure are visible across a sandy coastal area under a clear sky.,"Extensive building debris, including large piles of corrugated metal, is scattered across a sandy coastal road. Damaged infrastructure, such as a collapsed pier and potentially compromised utility poles, is also visible. The area shows significant structural damage to multiple properties under a clear, sunny sky."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1935161793524724_vs_2539777776231673(6)\2539777776231673_2024.png,moderate,moderate,85,15,40,60,0,"Damaged power lines, widespread debris, and defoliated trees visible in coastal area.","Coastal area shows damaged power lines, scattered debris, and defoliated trees after a disaster.","Widespread debris litters the sandy coastal road and shoreline, indicating significant impact. Power lines are visibly damaged and sagging, while many trees appear defoliated or stripped of foliage. Buildings on stilts remain standing, but the surrounding environment shows clear signs of a recent event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\193914593699311_vs_422914727494222(1)\422914727494222_2024.png,moderate,mild,95,0,0,0,0,"No visible damage to trees, buildings, or infrastructure.","No visible damage to trees, buildings, or infrastructure is apparent on this sandy street.","The street scene shows no visible signs of disaster damage. Trees are standing, buildings appear intact, and infrastructure like utility poles and power lines show no damage. The sandy roads are clear and dry, indicating no flooding or debris."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\194159043674927_vs_465479769159485(1)\465479769159485_2024.png,moderate,moderate,85,5,75,45,0,"Building debris, damaged infrastructure visible on unpaved road.",Significant building debris and damaged utility infrastructure are visible along an unpaved road in a post-disaster scene.,"Extensive building debris is piled on the right side of an unpaved road, with additional scattered materials across the ground. A utility pole on the left shows damaged or sagging wires, indicating compromised infrastructure. The area appears to be a rural or semi-rural setting post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1942269799461825_vs_509124858680646(4)\509124858680646_2024.png,moderate,severe,90,5,75,0,0,"Extensive building debris, damaged structures mark post-disaster coastal landscape.",Extensive building debris and severely damaged structures are visible across the sandy coastal landscape.,"The post-disaster scene reveals extensive building debris scattered across the sandy ground. Several structures, particularly on the right, show severe damage with exposed pilings and missing walls, indicating significant structural impact. While most trees remain standing, some appear defoliated. There is no visible damaged infrastructure or flooded roads."
