image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3537871583122936_vs_901354038612017(4)\901354038612017_2024.png,moderate,mild,75,20,10,15,5,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minor building debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Damaged infrastructure is minimal, and flooded roads are not significantly present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3540679716205048_vs_529774589801185(4)\529774589801185_2024.png,moderate,mild,85,10,20,15,5,Mild Damage: Minimal Fallen Trees and Building Debris,Mild damage observed with few fallen trees and debris.,"The area shows mild damage with minimal fallen trees and scattered building debris. Infrastructure appears mostly intact, with only slight signs of disruption. Flooding is minimal, indicating a manageable recovery situation."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3547953305447459_vs_1247469479783727(5)\1247469479783727_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Mild damage with some fallen trees and minimal building debris.,"The area shows mild damage with a few fallen trees and minimal building debris. Infrastructure appears mostly intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3548898325390972_vs_549696284088098(5)\549696284088098_2024.png,moderate,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Infrastructure Issues,Mild damage observed with fallen trees and infrastructure concerns.,"The area shows mild damage with some fallen trees and damaged infrastructure, including power poles. No significant flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3562707890719964_vs_934563415360454(5)\934563415360454_2024.png,moderate,mild,75,20,10,5,15,Mild Damage: Fallen Trees and Flooded Roads Observed,Fallen trees and minor flooding indicate mild damage.,"The area shows mild damage with fallen trees and some flooded roads. Minimal building debris and damaged infrastructure are present, suggesting a manageable recovery situation."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3562754574045692_vs_586737567020187(5)\586737567020187_2024.png,moderate,mild,75,30,10,20,0,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minor building debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Damaged infrastructure is present, but overall conditions appear manageable with no flooded roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3569053890083043_vs_1237531750800063(5)\1237531750800063_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minimal debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3570846953185430_vs_535001149248623(4)\535001149248623_2024.png,moderate,mild,75,20,10,5,0,Mild Damage: Some Fallen Trees and Minimal Debris,Mild damage observed with a few fallen trees and scattered debris.,"The area shows mild damage with a few fallen trees and minimal building debris. Infrastructure appears intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3575038449400228_vs_561441596559357(6)\561441596559357_2024.png,moderate,mild,75,40,10,20,30,Mild Damage: Fallen Trees and Flooded Roads Observed,Fallen trees and minor flooding indicate mild damage.,"The area shows mild damage with fallen trees, minor building debris, and some flooded roads, suggesting a manageable recovery effort."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3575747029413327_vs_1043579210849074(6)\1043579210849074_2024.png,moderate,moderate,75,20,60,40,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes scattered building debris and fallen trees.,"The area shows moderate damage with visible building debris and fallen trees. Infrastructure appears partially affected, while roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3576116672677880_vs_935956445013183(5)\935956445013183_2024.png,moderate,mild,85,10,5,15,20,Mild Damage: Minimal Fallen Trees and Flooded Roads,Mild damage observed with few fallen trees and some flooding.,"The area shows mild damage with minimal fallen trees and slight flooding on roads. Building debris is limited, and infrastructure appears mostly intact, indicating a manageable recovery situation."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3583196388565850_vs_548605117721780(6)\548605117721780_2024.png,moderate,moderate,75,60,70,40,10,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage with fallen trees and scattered debris observed.,"The area shows moderate damage, characterized by fallen trees and significant building debris. Damaged infrastructure is present, but flooding is minimal, indicating a need for recovery efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3588396594820741_vs_479504135089205(5)\479504135089205_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minor building debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Damaged infrastructure is present, but overall conditions appear manageable with no flooded roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3595726577336422_vs_1591807955104436(5)\1591807955104436_2024.png,moderate,mild,85,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure concerns.,"The area shows mild damage with minimal fallen trees and minor issues with infrastructure. Building debris is limited, and no flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3597537190563455_vs_523138973772315(6)\523138973772315_2024.png,moderate,mild,75,10,20,15,0,Mild Damage: Some Building Debris and Fallen Trees Observed,Mild damage includes scattered debris and a few fallen trees.,"The area shows mild damage with scattered building debris and a few fallen trees. Infrastructure appears mostly intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3602232656687447_vs_3905159059773043(5)\3905159059773043_2024.png,moderate,mild,75,20,30,40,0,Mild Damage: Fallen Trees and Building Debris Observed,Fallen trees and scattered debris indicate mild damage.,"The area shows mild damage with fallen trees and scattered building debris. Damaged infrastructure is present, but roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3603458276532252_vs_1250857092782660(6)\1250857092782660_2024.png,moderate,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Infrastructure Issues Observed,Mild damage includes fallen trees and some infrastructure damage.,"The area shows mild damage with fallen trees and minor infrastructure issues. Building debris is minimal, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3617918721863941_vs_1067011644770260(5)\1067011644770260_2024.png,moderate,moderate,75,20,60,30,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes scattered building debris and fallen trees.,"The area shows moderate damage with visible building debris and fallen trees. Infrastructure appears partially affected, while roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3617933165157160_vs_942572524372364(4)\942572524372364_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minimal debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Damaged infrastructure is present, but overall conditions remain stable with no flooded roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3622034174782805_vs_570648428644470(6)\570648428644470_2024.png,moderate,mild,75,10,30,20,0,Mild Damage: Some Building Debris and Fallen Trees Observed,Mild damage includes scattered building debris and a few fallen trees.,"The area shows mild damage with scattered building debris and a few fallen trees. Infrastructure appears mostly intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3622828904606494_vs_1065180475144263(6)\1065180475144263_2024.png,moderate,mild,75,30,20,10,0,Mild Damage: Fallen Trees and Minimal Building Debris,Fallen trees and scattered debris indicate mild damage.,"The area shows mild damage with fallen trees and minimal building debris. Infrastructure appears largely intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3632906890325375_vs_549696284088098(4)\549696284088098_2024.png,moderate,mild,75,20,10,30,0,Mild Damage: Some Fallen Trees and Infrastructure Issues,Mild damage observed with fallen trees and infrastructure concerns.,"The area shows mild damage with a few fallen trees and some damaged infrastructure, including power poles. No significant flooding is visible, indicating manageable conditions."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3633065063595916_vs_1807007470060970(4)\1807007470060970_2024.png,moderate,mild,75,10,5,15,20,Mild Damage: Minor Flooding and Infrastructure Issues,Minor flooding and slight infrastructure damage observed.,"The area shows mild damage with minor flooding on roads and slight issues with infrastructure, including power lines. Fallen trees are minimal, and building debris is scarce."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3639874129633937_vs_549229544354899(5)\549229544354899_2024.png,moderate,moderate,75,20,40,30,10,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with visible building debris and fallen trees. Damaged infrastructure is present, but flooding is minimal. Recovery efforts may be needed to address the scattered materials and restore normalcy."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3644541585761791_vs_3957224974561200(4)\3957224974561200_2024.png,moderate,mild,75,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure concerns.,"The area shows mild damage with minimal fallen trees and some damaged infrastructure. Building debris is limited, and there are no flooded roads, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3675437852738295_vs_1289782952380942(5)\1289782952380942_2024.png,moderate,mild,85,10,20,30,0,Mild Damage: Some Building Debris and Damaged Infrastructure,Mild damage observed with minimal fallen trees and debris.,"The area shows mild damage with some building debris and damaged infrastructure, including powerlines. Fallen trees are minimal, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3683451261938947_vs_1521149798769275(5)\1521149798769275_2024.png,moderate,mild,75,20,10,5,0,Mild Damage: Some Fallen Trees and Minimal Debris,Mild damage observed with a few fallen trees and scattered debris.,"The area shows mild damage with a few fallen trees and minimal building debris. Infrastructure appears largely intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3689220368067860_vs_922409183242625(6)\922409183242625_2024.png,moderate,moderate,75,40,10,20,0,Moderate Damage: Fallen Trees and Infrastructure Issues,Moderate damage observed with fallen trees and infrastructure concerns.,"The area shows moderate damage with fallen trees and some damaged infrastructure. While building debris is minimal, the presence of downed trees indicates significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3702326690054576_vs_1808929312968712(4)\1808929312968712_2024.png,moderate,moderate,75,30,40,20,10,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage with fallen trees and scattered building debris.,"The area shows moderate damage, characterized by fallen trees and scattered building debris. Damaged infrastructure is present, but flooding is minimal, indicating recovery efforts may be feasible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3716294111991183_vs_847446127501418(5)\847446127501418_2024.png,moderate,mild,75,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure concerns.,"The area shows mild damage with minimal fallen trees and some damaged infrastructure. Building debris is limited, and there are no flooded roads, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3752192905060206_vs_871367095118573(6)\871367095118573_2024.png,moderate,moderate,75,60,20,10,0,Moderate Damage: Fallen Trees and Limited Debris Observed,Moderate damage with fallen trees and minimal building debris.,"The area shows moderate damage characterized by fallen trees and limited building debris. Infrastructure appears mostly intact, with no flooding observed on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3801349860092519_vs_950431050179876(5)\950431050179876_2024.png,moderate,mild,75,20,10,5,0,Mild Damage: Fallen Trees and Minimal Building Debris,Fallen trees and slight debris indicate mild damage.,"The area shows mild damage with some fallen trees and minimal building debris. Infrastructure appears intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3857159767844537_vs_414773025000224(5)\414773025000224_2024.png,moderate,mild,75,10,20,15,0,Mild Damage: Minimal Fallen Trees and Building Debris,Mild damage observed with few fallen trees and debris.,"The area shows mild damage with minimal fallen trees and scattered building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\3988537604713604_vs_554715860396316(5)\554715860396316_2024.png,moderate,mild,75,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure issues.,"The area shows mild damage with a few fallen trees and minor issues with infrastructure. Building debris is minimal, and there are no flooded roads, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\4118615281698143_vs_3894543770868482(6)\3894543770868482_2024.png,moderate,moderate,75,70,30,20,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with numerous fallen trees and some building debris. Infrastructure appears largely intact, and there are no visible flooded roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\4423483041209392_vs_1077076774122996(6)\1077076774122996_2024.png,moderate,mild,75,10,30,20,0,Mild Damage: Some Building Debris and Fallen Trees Observed,Mild damage includes scattered building debris and a few fallen trees.,"The area shows mild damage with scattered building debris and a few fallen trees. Infrastructure appears mostly intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\4873220346135439_vs_3536301226515693(6)\3536301226515693_2024.png,moderate,moderate,75,30,40,20,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and building debris scattered across the street. Damaged infrastructure is minimal, while no flooding is evident on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\523298383306594_vs_3458565534435969(1)\3458565534435969_2024.png,moderate,mild,75,0,20,30,0,Mild Damage with Some Building Debris and Infrastructure Issues,Minor building debris and damaged infrastructure observed.,"The area shows mild damage, characterized by some building debris and damaged infrastructure, but no fallen trees or flooded roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\523348419979595_vs_524686263752718(1)\524686263752718_2024.png,moderate,moderate,75,30,60,40,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with visible building debris and fallen trees. Damaged infrastructure is present, but no flooded roads are observed. Recovery efforts will be necessary to address the scattered materials and restore normalcy."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\545355391048708_vs_414944628304631(1)\414944628304631_2024.png,moderate,moderate,75,40,60,30,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the street. Damaged infrastructure is visible, but no flooded roads are present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\559548162921034_vs_903549061135683(1)\903549061135683_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Fallen trees and minor debris indicate mild post-disaster impact.,"The area shows mild damage with fallen trees and minimal building debris. Damaged infrastructure is present but limited, while roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\574773241347071_vs_1214921026386473(1)\1214921026386473_2024.png,moderate,mild,85,0,10,20,0,Mild Damage: Minimal Building Debris and Infrastructure Issues,Mild damage observed with minimal debris and infrastructure concerns.,"The area shows mild damage with minimal building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\5779507875485388_vs_1077922660351644(5)\1077922660351644_2024.png,moderate,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Damaged Infrastructure Observed,Fallen trees and damaged poles indicate mild post-disaster impact.,"The area shows mild damage with fallen trees and damaged infrastructure, including power poles. Minimal building debris is present, and no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\5787507928019487_vs_1068819131263672(5)\1068819131263672_2024.png,moderate,moderate,75,20,40,30,10,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with fallen trees and building debris scattered along the road. Damaged infrastructure is present, but flooding appears minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\584042177059249_vs_1053724542885080(1)\1053724542885080_2024.png,moderate,moderate,75,50,70,30,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris. Infrastructure appears partially intact, but scattered materials indicate a need for cleanup and repair efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\589246183174884_vs_525959446725255(1)\525959446725255_2024.png,moderate,moderate,75,30,60,40,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage with fallen trees and scattered building debris.,"The area shows moderate damage, characterized by fallen trees and significant building debris scattered across the street. Damaged infrastructure is also present, indicating the impact of the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\590787043270605_vs_561097146491852(1)\561097146491852_2024.png,moderate,moderate,75,20,60,40,10,Moderate Damage: Building Debris and Damaged Infrastructure Observed,Building debris and damaged infrastructure indicate moderate disaster impact.,"The area shows moderate damage with significant building debris scattered around and some damaged infrastructure. Fallen trees are present, and minimal flooding is observed on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\598191059056678_vs_1657806368117954(1)\1657806368117954_2024.png,moderate,moderate,75,0,60,40,0,Moderate Damage with Building Debris and Infrastructure Issues,Building debris and damaged infrastructure indicate moderate disaster impact.,"The area shows moderate damage with scattered building debris and some damaged infrastructure, while roads remain clear and free of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\601227412219402_vs_8479412205500072(1)\8479412205500072_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Fallen trees and minor debris indicate mild damage.,"The area shows mild damage with fallen trees and minimal building debris. Damaged infrastructure is present but limited, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\601390295530749_vs_548393194245217(1)\548393194245217_2024.png,moderate,moderate,75,20,60,30,0,Moderate Damage with Building Debris and Fallen Trees,Moderate damage observed with significant building debris present.,"The area shows moderate damage, characterized by fallen trees and scattered building debris. Infrastructure appears partially affected, but no flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6031782596923507_vs_1330018294530266(5)\1330018294530266_2024.png,moderate,mild,75,10,20,15,0,Mild Damage: Some Fallen Trees and Building Debris,Mild damage observed with fallen trees and scattered debris.,"The area shows mild damage with a few fallen trees and scattered building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\603998121812736_vs_1697566497704694(1)\1697566497704694_2024.png,moderate,mild,75,20,10,5,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Mild damage with some fallen trees and minimal building debris.,"The area shows mild damage with a few fallen trees and minimal building debris. Infrastructure appears intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6051147754986745_vs_903201754600557(6)\903201754600557_2024.png,moderate,mild,75,10,20,5,0,Mild Damage: Some Fallen Trees and Building Debris,Minor damage observed with fallen trees and scattered debris.,"The area shows mild damage with a few fallen trees and scattered building debris. Infrastructure appears largely intact, and no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\605289625111076_vs_1494269001227551(1)\1494269001227551_2024.png,moderate,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Infrastructure Issues,Mild damage observed with fallen trees and some infrastructure concerns.,"The area shows mild damage with approximately 20% fallen trees and 30% damaged infrastructure. Minimal building debris is present, and no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\605688015062566_vs_1625744018038806(1)\1625744018038806_2024.png,moderate,moderate,75,20,40,30,10,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with fallen trees and building debris scattered across the street. Damaged infrastructure is present, and some roads appear slightly flooded, indicating the impact of the recent disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\607629614626334_vs_466374119778347(1)\466374119778347_2024.png,moderate,mild,75,20,10,5,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Fallen trees and minor debris indicate mild post-disaster impact.,"The area shows mild damage with fallen trees and minimal building debris. Infrastructure appears largely intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\609435864703260_vs_1046445716970719(1)\1046445716970719_2024.png,moderate,moderate,75,30,40,20,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and building debris scattered around. Heavy machinery is present, indicating ongoing cleanup efforts. Damaged infrastructure is minimal, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\612562107443548_vs_1020301916512405(1)\1020301916512405_2024.png,moderate,mild,75,20,30,10,0,Mild Damage: Fallen Trees and Building Debris Observed,Fallen trees and scattered debris indicate mild damage.,"The area shows mild damage with fallen trees and scattered building debris. Infrastructure appears mostly intact, and no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6131115986993252_vs_518971807602935(4)\518971807602935_2024.png,moderate,mild,85,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure issues.,"The area shows mild damage with minimal fallen trees and minor issues with infrastructure. Building debris is limited, and there are no flooded roads, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\615109030745572_vs_570106325545902(1)\570106325545902_2024.png,moderate,mild,75,10,5,20,0,Mild Damage: Minor Fallen Trees and Infrastructure Issues,Minor damage observed with few fallen trees and infrastructure concerns.,"The area shows mild damage with a few fallen trees and minor infrastructure issues. Building debris is minimal, and no flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\616367720577346_vs_517576261248273(1)\517576261248273_2024.png,moderate,moderate,75,60,50,30,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage with fallen trees and scattered debris observed.,"The area shows moderate damage, characterized by fallen trees and scattered building debris. Infrastructure appears mostly intact, with no flooding on roads. Recovery efforts are likely underway."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\616563077307018_vs_1229811881500340(1)\1229811881500340_2024.png,moderate,moderate,75,50,30,40,0,Moderate Damage with Fallen Trees and Infrastructure Issues,Moderate damage observed with fallen trees and infrastructure concerns.,"The area shows moderate damage, highlighted by fallen trees and damaged infrastructure. Building debris is present, indicating structural impacts, while roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\618428560451822_vs_526730106741023(1)\526730106741023_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minimal building debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\619579843384139_vs_555455943707250(1)\555455943707250_2024.png,moderate,moderate,75,20,60,40,0,Moderate Damage: Building Debris and Damaged Infrastructure Observed,Building debris and damaged infrastructure indicate moderate disaster impact.,"The area shows moderate damage with significant building debris and damaged infrastructure. Fallen trees are present, but flooding is not observed. Recovery efforts may be needed to address the visible destruction."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\619985036669193_vs_3495111250781755(1)\3495111250781755_2024.png,moderate,moderate,75,40,60,30,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the street. Damaged infrastructure is visible, but no flooded roads are present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6200759370053753_vs_844075674217839(6)\844075674217839_2024.png,moderate,moderate,75,0,70,50,0,Moderate Damage with Building Debris and Infrastructure Issues,Building debris and damaged infrastructure indicate moderate disaster impact.,"The area shows moderate damage, characterized by scattered building debris and compromised infrastructure. While no fallen trees or flooded roads are visible, the presence of debris suggests significant disruption."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6200836950021332_vs_1274559647227463(4)\1274559647227463_2024.png,moderate,moderate,75,40,60,30,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the street. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\620778070080947_vs_524686263752718(1)\524686263752718_2024.png,moderate,moderate,75,30,60,40,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with visible building debris and fallen trees. Damaged infrastructure is present, but no flooded roads are observed."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6211231995652674_vs_27475370312077111(5)\27475370312077111_2024.png,moderate,mild,75,10,5,15,20,Mild Damage with Minor Flooding and Infrastructure Issues,Minor flooding and slight infrastructure damage observed.,"The area shows mild damage, with minor flooding on roads and slight infrastructure issues. A few fallen trees and minimal building debris are visible, indicating a manageable recovery situation."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\621419683454176_vs_867188378815199(1)\867188378815199_2024.png,moderate,moderate,75,20,60,30,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes scattered building debris and fallen trees.,"The area shows moderate damage with visible building debris and fallen trees. Infrastructure appears partially affected, but no flooded roads are present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\621766346768930_vs_439096415425506(1)\439096415425506_2024.png,moderate,moderate,75,60,40,30,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and scattered building debris. Infrastructure appears mostly intact, but some signs of disturbance are visible. No flooding is present on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\622095089913638_vs_890383763057550(1)\890383763057550_2024.png,moderate,mild,75,20,30,10,0,Mild Damage: Fallen Trees and Building Debris Observed,Mild damage includes fallen trees and scattered building debris.,"The area shows mild damage with fallen trees and scattered building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\622281560061807_vs_1055301986256970(1)\1055301986256970_2024.png,moderate,moderate,75,20,60,40,10,Moderate Damage: Building Debris and Fallen Trees Present,Moderate damage observed with significant building debris and fallen trees.,"The area shows moderate damage with visible building debris scattered across the street and some fallen trees. Damaged infrastructure is present, but flooding is minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\624341109550303_vs_3857483074466936(1)\3857483074466936_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Mild damage includes fallen trees and scattered debris.,"The area shows mild damage with some fallen trees and minimal building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\624837546426547_vs_539902762075969(1)\539902762075969_2024.png,moderate,mild,75,20,10,15,5,Mild Damage: Fallen Trees and Minimal Building Debris,Fallen trees and slight debris indicate mild damage.,"The area shows mild damage with some fallen trees and minimal building debris. Infrastructure appears mostly intact, with only slight signs of disruption on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\624837799759855_vs_1276778796820622(1)\1276778796820622_2024.png,moderate,moderate,75,40,30,20,10,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees, scattered building debris, and some signs of infrastructure damage. Flooded roads are minimal, indicating a manageable recovery situation."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\625519869689083_vs_2403901536622119(1)\2403901536622119_2024.png,moderate,moderate,75,40,70,30,0,Moderate Damage with Building Debris and Fallen Trees,Moderate damage observed with significant building debris present.,"The area shows moderate damage, characterized by fallen trees and substantial building debris scattered throughout. Infrastructure appears partially affected, but no flooding is visible on the roads."
